Entity,Code,Day,facial_coverings,,
Albania,ALB,1/6/20,1,,
Albania,ALB,2/6/20,1,,
Albania,ALB,3/6/20,1,,
Albania,ALB,4/6/20,1,,
Albania,ALB,5/6/20,1,,
Albania,ALB,6/6/20,1,,
Albania,ALB,7/6/20,1,,
Albania,ALB,8/6/20,1,,
Albania,ALB,9/6/20,1,,
Albania,ALB,10/6/20,1,,
Albania,ALB,11/6/20,1,,
Albania,ALB,12/6/20,1,,
Albania,ALB,13/6/20,1,,
Albania,ALB,14/6/20,1,,
Albania,ALB,15/6/20,1,,
Albania,ALB,16/6/20,1,,
Albania,ALB,17/6/20,1,,
Albania,ALB,18/6/20,1,,
Albania,ALB,19/6/20,1,,
Albania,ALB,20/6/20,1,,
Albania,ALB,21/6/20,1,,
Albania,ALB,22/6/20,1,,
Albania,ALB,23/6/20,1,,
Albania,ALB,24/6/20,1,,
Albania,ALB,25/6/20,1,,
Albania,ALB,26/6/20,1,,
Albania,ALB,27/6/20,1,,
Albania,ALB,28/6/20,1,,
Albania,ALB,29/6/20,1,,
Albania,ALB,30/6/20,1,,
Albania,ALB,1/7/20,1,,
Albania,ALB,2/7/20,1,,
Albania,ALB,3/7/20,1,,
Albania,ALB,4/7/20,1,,
Albania,ALB,5/7/20,1,,
Albania,ALB,6/7/20,1,,
Albania,ALB,7/7/20,1,,
Albania,ALB,8/7/20,1,,
Albania,ALB,9/7/20,1,,
Albania,ALB,10/7/20,1,,
Albania,ALB,11/7/20,1,,
Albania,ALB,12/7/20,1,,
Albania,ALB,13/7/20,1,,
Albania,ALB,14/7/20,1,,
Albania,ALB,15/7/20,3,,
Albania,ALB,16/7/20,3,,
Albania,ALB,17/7/20,3,,
Albania,ALB,18/7/20,3,,
Albania,ALB,19/7/20,3,,
Albania,ALB,20/7/20,3,,
Albania,ALB,21/7/20,3,,
Albania,ALB,22/7/20,3,,
Albania,ALB,23/7/20,3,,
Albania,ALB,24/7/20,3,,
Albania,ALB,25/7/20,3,,
Albania,ALB,26/7/20,3,,
Albania,ALB,27/7/20,3,,
Albania,ALB,28/7/20,3,,
Albania,ALB,29/7/20,3,,
Albania,ALB,30/7/20,3,,
Albania,ALB,31/7/20,3,,
Albania,ALB,1/8/20,3,,
Albania,ALB,2/8/20,3,,
Albania,ALB,3/8/20,3,,
Albania,ALB,4/8/20,3,,
Albania,ALB,5/8/20,3,,
Albania,ALB,6/8/20,3,,
Albania,ALB,7/8/20,3,,
Albania,ALB,8/8/20,3,,
Albania,ALB,9/8/20,3,,
Albania,ALB,10/8/20,3,,
Albania,ALB,11/8/20,3,,
Albania,ALB,12/8/20,3,,
Albania,ALB,13/8/20,3,,
Albania,ALB,14/8/20,3,,
Albania,ALB,15/8/20,3,,
Albania,ALB,16/8/20,3,,
Albania,ALB,17/8/20,3,,
Albania,ALB,18/8/20,3,,
Albania,ALB,19/8/20,3,,
Albania,ALB,20/8/20,3,,
Albania,ALB,21/8/20,3,,
Albania,ALB,22/8/20,3,,
Albania,ALB,23/8/20,3,,
Albania,ALB,24/8/20,3,,
Albania,ALB,25/8/20,3,,
Albania,ALB,26/8/20,3,,
Albania,ALB,27/8/20,3,,
Albania,ALB,28/8/20,3,,
Albania,ALB,29/8/20,3,,
Albania,ALB,30/8/20,3,,
Albania,ALB,31/8/20,3,,
Albania,ALB,1/9/20,3,,
Albania,ALB,2/9/20,3,,
Albania,ALB,3/9/20,3,,
Albania,ALB,4/9/20,3,,
Albania,ALB,5/9/20,3,,
Albania,ALB,6/9/20,3,,
Albania,ALB,7/9/20,3,,
Albania,ALB,8/9/20,3,,
Albania,ALB,9/9/20,3,,
Albania,ALB,10/9/20,3,,
Albania,ALB,11/9/20,3,,
Albania,ALB,12/9/20,3,,
Albania,ALB,13/9/20,3,,
Albania,ALB,14/9/20,3,,
Albania,ALB,15/9/20,3,,
Albania,ALB,16/9/20,3,,
Albania,ALB,17/9/20,3,,
Albania,ALB,18/9/20,3,,
Albania,ALB,19/9/20,3,,
Albania,ALB,20/9/20,3,,
Albania,ALB,21/9/20,3,,
Albania,ALB,22/9/20,3,,
Albania,ALB,23/9/20,3,,
Albania,ALB,24/9/20,3,,
Albania,ALB,25/9/20,3,,
Albania,ALB,26/9/20,3,,
Albania,ALB,27/9/20,3,,
Albania,ALB,28/9/20,3,,
Albania,ALB,29/9/20,3,,
Albania,ALB,30/9/20,3,,
Albania,ALB,1/10/20,3,,
Albania,ALB,2/10/20,3,,
Albania,ALB,3/10/20,3,,
Albania,ALB,4/10/20,3,,
Albania,ALB,5/10/20,3,,
Albania,ALB,6/10/20,3,,
Albania,ALB,7/10/20,3,,
Albania,ALB,8/10/20,3,,
Albania,ALB,9/10/20,3,,
Albania,ALB,10/10/20,3,,
Albania,ALB,11/10/20,3,,
Albania,ALB,12/10/20,3,,
Albania,ALB,13/10/20,3,,
Albania,ALB,14/10/20,3,,
Albania,ALB,15/10/20,4,,
Albania,ALB,16/10/20,4,,
Albania,ALB,17/10/20,4,,
Albania,ALB,18/10/20,4,,
Albania,ALB,19/10/20,4,,
Albania,ALB,20/10/20,4,,
Albania,ALB,21/10/20,4,,
Albania,ALB,22/10/20,4,,
Albania,ALB,23/10/20,4,,
Albania,ALB,24/10/20,4,,
Albania,ALB,25/10/20,4,,
Albania,ALB,26/10/20,4,,
Albania,ALB,27/10/20,4,,
Albania,ALB,28/10/20,4,,
Albania,ALB,29/10/20,4,,
Albania,ALB,30/10/20,4,,
Albania,ALB,31/10/20,4,,
Albania,ALB,1/11/20,4,,
Albania,ALB,2/11/20,4,,
Albania,ALB,3/11/20,4,,
Albania,ALB,4/11/20,4,,
Albania,ALB,5/11/20,4,,
Albania,ALB,6/11/20,4,,
Albania,ALB,7/11/20,4,,
Albania,ALB,8/11/20,4,,
Albania,ALB,9/11/20,4,,
Albania,ALB,10/11/20,4,,
Albania,ALB,11/11/20,4,,
Albania,ALB,12/11/20,4,,
Albania,ALB,13/11/20,4,,
Albania,ALB,14/11/20,4,,
Albania,ALB,15/11/20,4,,
Albania,ALB,16/11/20,4,,
Albania,ALB,17/11/20,4,,
Albania,ALB,18/11/20,4,,
Albania,ALB,19/11/20,4,,
Albania,ALB,20/11/20,4,,
Albania,ALB,21/11/20,4,,
Albania,ALB,22/11/20,4,,
Albania,ALB,23/11/20,4,,
Albania,ALB,24/11/20,4,,
Albania,ALB,25/11/20,4,,
Albania,ALB,26/11/20,4,,
Albania,ALB,27/11/20,4,,
Albania,ALB,28/11/20,4,,
Albania,ALB,29/11/20,4,,
Albania,ALB,30/11/20,4,,
Albania,ALB,1/12/20,4,,
Albania,ALB,2/12/20,4,,
Albania,ALB,3/12/20,4,,
Albania,ALB,4/12/20,4,,
Albania,ALB,5/12/20,4,,
Albania,ALB,6/12/20,4,,
Albania,ALB,7/12/20,4,,
Albania,ALB,8/12/20,4,,
Albania,ALB,9/12/20,4,,
Albania,ALB,10/12/20,4,,
Albania,ALB,11/12/20,4,,
Albania,ALB,12/12/20,4,,
Albania,ALB,13/12/20,4,,
Albania,ALB,14/12/20,4,,
Albania,ALB,15/12/20,4,,
Albania,ALB,16/12/20,4,,
Albania,ALB,17/12/20,4,,
Albania,ALB,18/12/20,4,,
Albania,ALB,19/12/20,4,,
Albania,ALB,20/12/20,4,,
Albania,ALB,21/12/20,4,,
Albania,ALB,22/12/20,4,,
Albania,ALB,23/12/20,4,,
Albania,ALB,24/12/20,4,,
Albania,ALB,25/12/20,4,,
Albania,ALB,26/12/20,4,,
Albania,ALB,27/12/20,4,,
Albania,ALB,28/12/20,4,,
Albania,ALB,29/12/20,4,,
Albania,ALB,30/12/20,4,,
Albania,ALB,31/12/20,4,,
Albania,ALB,1/1/21,4,,
Albania,ALB,2/1/21,4,,
Albania,ALB,3/1/21,4,,
Albania,ALB,4/1/21,4,,
Albania,ALB,5/1/21,4,,
Albania,ALB,6/1/21,4,,
Albania,ALB,7/1/21,4,,
Albania,ALB,8/1/21,4,,
Albania,ALB,9/1/21,4,,
Albania,ALB,10/1/21,4,,
Albania,ALB,11/1/21,4,,
Albania,ALB,12/1/21,4,,
Albania,ALB,13/1/21,4,,
Albania,ALB,14/1/21,4,,
Albania,ALB,15/1/21,4,,
Albania,ALB,16/1/21,4,,
Albania,ALB,17/1/21,4,,
Albania,ALB,18/1/21,4,,
Albania,ALB,19/1/21,4,,
Albania,ALB,20/1/21,4,,
Albania,ALB,21/1/21,4,,
Albania,ALB,22/1/21,4,,
Albania,ALB,23/1/21,4,,
Albania,ALB,24/1/21,4,,
Albania,ALB,25/1/21,4,,
Albania,ALB,26/1/21,4,,
Albania,ALB,27/1/21,4,,
Albania,ALB,28/1/21,4,,
Albania,ALB,29/1/21,4,,
Albania,ALB,30/1/21,4,,
Albania,ALB,31/1/21,4,,
Albania,ALB,1/2/21,4,,
Albania,ALB,2/2/21,4,,
Albania,ALB,3/2/21,4,,
Albania,ALB,4/2/21,4,,
Albania,ALB,5/2/21,4,,
Albania,ALB,6/2/21,4,,
Albania,ALB,7/2/21,4,,
Albania,ALB,8/2/21,4,,
Albania,ALB,9/2/21,4,,
Albania,ALB,10/2/21,4,,
Albania,ALB,11/2/21,4,,
Albania,ALB,12/2/21,4,,
Albania,ALB,13/2/21,4,,
Albania,ALB,14/2/21,4,,
Albania,ALB,15/2/21,4,,
Albania,ALB,16/2/21,4,,
Albania,ALB,17/2/21,4,,
Albania,ALB,18/2/21,4,,
Albania,ALB,19/2/21,4,,
Albania,ALB,20/2/21,4,,
Albania,ALB,21/2/21,4,,
Albania,ALB,22/2/21,4,,
Albania,ALB,23/2/21,4,,
Albania,ALB,24/2/21,4,,
Albania,ALB,25/2/21,4,,
Albania,ALB,26/2/21,4,,
Albania,ALB,27/2/21,4,,
Albania,ALB,28/2/21,4,,
Albania,ALB,1/3/21,4,,
Albania,ALB,2/3/21,4,,
Albania,ALB,3/3/21,4,,
Albania,ALB,4/3/21,4,,
Albania,ALB,5/3/21,4,,
Albania,ALB,6/3/21,4,,
Albania,ALB,7/3/21,4,,
Albania,ALB,8/3/21,4,,
Albania,ALB,9/3/21,4,,
Albania,ALB,10/3/21,4,,
Albania,ALB,11/3/21,4,,
Albania,ALB,12/3/21,4,,
Albania,ALB,13/3/21,4,,
Albania,ALB,14/3/21,4,,
Albania,ALB,15/3/21,4,,
Albania,ALB,16/3/21,4,,
Albania,ALB,17/3/21,4,,
Albania,ALB,18/3/21,4,,
Albania,ALB,19/3/21,4,,
Albania,ALB,20/3/21,4,,
Albania,ALB,21/3/21,4,,
Albania,ALB,22/3/21,4,,
Albania,ALB,23/3/21,4,,
Albania,ALB,24/3/21,4,,
Albania,ALB,25/3/21,4,,
Albania,ALB,26/3/21,4,,
Albania,ALB,27/3/21,4,,
Albania,ALB,28/3/21,4,,
Albania,ALB,29/3/21,4,,
Albania,ALB,30/3/21,4,,
Albania,ALB,31/3/21,4,,
Albania,ALB,1/4/21,4,,
Albania,ALB,2/4/21,4,,
Albania,ALB,3/4/21,4,,
Albania,ALB,4/4/21,4,,
Albania,ALB,5/4/21,4,,
Albania,ALB,6/4/21,4,,
Albania,ALB,7/4/21,4,,
Albania,ALB,8/4/21,4,,
Albania,ALB,9/4/21,4,,
Albania,ALB,10/4/21,4,,
Albania,ALB,11/4/21,4,,
Albania,ALB,12/4/21,4,,
Albania,ALB,13/4/21,4,,
Albania,ALB,14/4/21,4,,
Albania,ALB,15/4/21,4,,
Albania,ALB,16/4/21,4,,
Albania,ALB,17/4/21,4,,
Albania,ALB,18/4/21,4,,
Albania,ALB,19/4/21,4,,
Albania,ALB,20/4/21,4,,
Albania,ALB,21/4/21,4,,
Albania,ALB,22/4/21,4,,
Albania,ALB,23/4/21,4,,
Albania,ALB,24/4/21,4,,
Albania,ALB,25/4/21,4,,
Albania,ALB,26/4/21,4,,
Albania,ALB,27/4/21,4,,
Albania,ALB,28/4/21,4,,
Albania,ALB,29/4/21,4,,
Albania,ALB,30/4/21,4,,
Albania,ALB,1/5/21,4,,
Albania,ALB,2/5/21,4,,
Albania,ALB,3/5/21,4,,
Albania,ALB,4/5/21,4,,
Albania,ALB,5/5/21,4,,
Albania,ALB,6/5/21,4,,
Albania,ALB,7/5/21,4,,
Albania,ALB,8/5/21,4,,
Albania,ALB,9/5/21,4,,
Albania,ALB,10/5/21,4,,
Albania,ALB,11/5/21,4,,
Albania,ALB,12/5/21,4,,
Albania,ALB,13/5/21,4,,
Albania,ALB,14/5/21,4,,
Albania,ALB,15/5/21,4,,
Albania,ALB,16/5/21,4,,
Albania,ALB,17/5/21,4,,
Albania,ALB,18/5/21,4,,
Albania,ALB,19/5/21,4,,
Albania,ALB,20/5/21,4,,
Albania,ALB,21/5/21,4,,
Albania,ALB,22/5/21,4,,
Albania,ALB,23/5/21,4,,
Albania,ALB,24/5/21,4,,
Albania,ALB,25/5/21,4,,
Albania,ALB,26/5/21,4,,
Albania,ALB,27/5/21,4,,
Albania,ALB,28/5/21,4,,
Albania,ALB,29/5/21,4,,
Albania,ALB,30/5/21,4,,
Albania,ALB,31/5/21,4,,
Albania,ALB,1/6/21,2,,
Albania,ALB,2/6/21,2,,
Albania,ALB,3/6/21,2,,
Albania,ALB,4/6/21,2,,
Albania,ALB,5/6/21,2,,
Albania,ALB,6/6/21,2,,
Algeria,DZA,1/1/20,0,,
Algeria,DZA,2/1/20,0,,
Algeria,DZA,3/1/20,0,,
Algeria,DZA,4/1/20,0,,
Algeria,DZA,5/1/20,0,,
Algeria,DZA,6/1/20,0,,
Algeria,DZA,7/1/20,0,,
Algeria,DZA,8/1/20,0,,
Algeria,DZA,9/1/20,0,,
Algeria,DZA,10/1/20,0,,
Algeria,DZA,11/1/20,0,,
Algeria,DZA,12/1/20,0,,
Algeria,DZA,13/1/20,0,,
Algeria,DZA,14/1/20,0,,
Algeria,DZA,15/1/20,0,,
Algeria,DZA,16/1/20,0,,
Algeria,DZA,17/1/20,0,,
Algeria,DZA,18/1/20,0,,
Algeria,DZA,19/1/20,0,,
Algeria,DZA,20/1/20,0,,
Algeria,DZA,21/1/20,0,,
Algeria,DZA,22/1/20,0,,
Algeria,DZA,23/1/20,0,,
Algeria,DZA,24/1/20,0,,
Algeria,DZA,25/1/20,0,,
Algeria,DZA,26/1/20,0,,
Algeria,DZA,27/1/20,0,,
Algeria,DZA,28/1/20,0,,
Algeria,DZA,29/1/20,0,,
Algeria,DZA,30/1/20,0,,
Algeria,DZA,31/1/20,0,,
Algeria,DZA,1/2/20,0,,
Algeria,DZA,2/2/20,0,,
Algeria,DZA,3/2/20,0,,
Algeria,DZA,4/2/20,0,,
Algeria,DZA,5/2/20,0,,
Algeria,DZA,6/2/20,0,,
Algeria,DZA,7/2/20,0,,
Algeria,DZA,8/2/20,0,,
Algeria,DZA,9/2/20,0,,
Algeria,DZA,10/2/20,0,,
Algeria,DZA,11/2/20,0,,
Algeria,DZA,12/2/20,0,,
Algeria,DZA,13/2/20,0,,
Algeria,DZA,14/2/20,0,,
Algeria,DZA,15/2/20,0,,
Algeria,DZA,16/2/20,0,,
Algeria,DZA,17/2/20,0,,
Algeria,DZA,18/2/20,0,,
Algeria,DZA,19/2/20,0,,
Algeria,DZA,20/2/20,0,,
Algeria,DZA,21/2/20,0,,
Algeria,DZA,22/2/20,0,,
Algeria,DZA,23/2/20,0,,
Algeria,DZA,24/2/20,0,,
Algeria,DZA,25/2/20,0,,
Algeria,DZA,26/2/20,0,,
Algeria,DZA,27/2/20,0,,
Algeria,DZA,28/2/20,0,,
Algeria,DZA,29/2/20,0,,
Algeria,DZA,1/3/20,0,,
Algeria,DZA,2/3/20,0,,
Algeria,DZA,3/3/20,0,,
Algeria,DZA,4/3/20,0,,
Algeria,DZA,5/3/20,0,,
Algeria,DZA,6/3/20,0,,
Algeria,DZA,7/3/20,0,,
Algeria,DZA,8/3/20,0,,
Algeria,DZA,9/3/20,0,,
Algeria,DZA,10/3/20,0,,
Algeria,DZA,11/3/20,0,,
Algeria,DZA,12/3/20,0,,
Algeria,DZA,13/3/20,0,,
Algeria,DZA,14/3/20,0,,
Algeria,DZA,15/3/20,0,,
Algeria,DZA,16/3/20,0,,
Algeria,DZA,17/3/20,0,,
Algeria,DZA,18/3/20,0,,
Algeria,DZA,19/3/20,0,,
Algeria,DZA,20/3/20,0,,
Algeria,DZA,21/3/20,0,,
Algeria,DZA,22/3/20,0,,
Algeria,DZA,23/3/20,0,,
Algeria,DZA,24/3/20,0,,
Algeria,DZA,25/3/20,0,,
Algeria,DZA,26/3/20,0,,
Algeria,DZA,27/3/20,0,,
Algeria,DZA,28/3/20,0,,
Algeria,DZA,29/3/20,0,,
Algeria,DZA,30/3/20,0,,
Algeria,DZA,31/3/20,0,,
Algeria,DZA,1/4/20,0,,
Algeria,DZA,2/4/20,0,,
Algeria,DZA,3/4/20,0,,
Algeria,DZA,4/4/20,0,,
Algeria,DZA,5/4/20,0,,
Algeria,DZA,6/4/20,0,,
Algeria,DZA,7/4/20,0,,
Algeria,DZA,8/4/20,0,,
Algeria,DZA,9/4/20,0,,
Algeria,DZA,10/4/20,0,,
Algeria,DZA,11/4/20,0,,
Algeria,DZA,12/4/20,0,,
Algeria,DZA,13/4/20,0,,
Algeria,DZA,14/4/20,0,,
Algeria,DZA,15/4/20,0,,
Algeria,DZA,16/4/20,0,,
Algeria,DZA,17/4/20,0,,
Algeria,DZA,18/4/20,0,,
Algeria,DZA,19/4/20,0,,
Algeria,DZA,20/4/20,0,,
Algeria,DZA,21/4/20,0,,
Algeria,DZA,22/4/20,0,,
Algeria,DZA,23/4/20,3,,
Algeria,DZA,24/4/20,0,,
Algeria,DZA,25/4/20,0,,
Algeria,DZA,26/4/20,0,,
Algeria,DZA,27/4/20,0,,
Algeria,DZA,28/4/20,0,,
Algeria,DZA,29/4/20,0,,
Algeria,DZA,30/4/20,0,,
Algeria,DZA,1/5/20,0,,
Algeria,DZA,2/5/20,0,,
Algeria,DZA,3/5/20,0,,
Algeria,DZA,4/5/20,0,,
Algeria,DZA,5/5/20,0,,
Algeria,DZA,6/5/20,0,,
Algeria,DZA,7/5/20,0,,
Algeria,DZA,8/5/20,0,,
Algeria,DZA,9/5/20,0,,
Algeria,DZA,10/5/20,0,,
Algeria,DZA,11/5/20,0,,
Algeria,DZA,12/5/20,0,,
Algeria,DZA,13/5/20,0,,
Algeria,DZA,14/5/20,0,,
Algeria,DZA,15/5/20,0,,
Algeria,DZA,16/5/20,0,,
Algeria,DZA,17/5/20,0,,
Algeria,DZA,18/5/20,0,,
Algeria,DZA,19/5/20,0,,
Algeria,DZA,20/5/20,0,,
Algeria,DZA,21/5/20,0,,
Algeria,DZA,22/5/20,0,,
Algeria,DZA,23/5/20,0,,
Algeria,DZA,24/5/20,3,,
Algeria,DZA,25/5/20,3,,
Algeria,DZA,26/5/20,3,,
Algeria,DZA,27/5/20,3,,
Algeria,DZA,28/5/20,3,,
Algeria,DZA,29/5/20,3,,
Algeria,DZA,30/5/20,3,,
Algeria,DZA,31/5/20,3,,
Algeria,DZA,1/6/20,3,,
Algeria,DZA,2/6/20,3,,
Algeria,DZA,3/6/20,3,,
Algeria,DZA,4/6/20,3,,
Algeria,DZA,5/6/20,3,,
Algeria,DZA,6/6/20,3,,
Algeria,DZA,7/6/20,3,,
Algeria,DZA,8/6/20,3,,
Algeria,DZA,9/6/20,3,,
Algeria,DZA,10/6/20,3,,
Algeria,DZA,11/6/20,3,,
Algeria,DZA,12/6/20,3,,
Algeria,DZA,13/6/20,3,,
Algeria,DZA,14/6/20,3,,
Algeria,DZA,15/6/20,3,,
Algeria,DZA,16/6/20,3,,
Algeria,DZA,17/6/20,3,,
Algeria,DZA,18/6/20,3,,
Algeria,DZA,19/6/20,3,,
Algeria,DZA,20/6/20,3,,
Algeria,DZA,21/6/20,3,,
Algeria,DZA,22/6/20,3,,
Algeria,DZA,23/6/20,3,,
Algeria,DZA,24/6/20,3,,
Algeria,DZA,25/6/20,3,,
Algeria,DZA,26/6/20,3,,
Algeria,DZA,27/6/20,3,,
Algeria,DZA,28/6/20,3,,
Algeria,DZA,29/6/20,3,,
Algeria,DZA,30/6/20,3,,
Algeria,DZA,1/7/20,3,,
Algeria,DZA,2/7/20,3,,
Algeria,DZA,3/7/20,3,,
Algeria,DZA,4/7/20,3,,
Algeria,DZA,5/7/20,3,,
Algeria,DZA,6/7/20,3,,
Algeria,DZA,7/7/20,3,,
Algeria,DZA,8/7/20,3,,
Algeria,DZA,9/7/20,3,,
Algeria,DZA,10/7/20,3,,
Algeria,DZA,11/7/20,3,,
Algeria,DZA,12/7/20,3,,
Algeria,DZA,13/7/20,3,,
Algeria,DZA,14/7/20,3,,
Algeria,DZA,15/7/20,3,,
Algeria,DZA,16/7/20,3,,
Algeria,DZA,17/7/20,3,,
Algeria,DZA,18/7/20,3,,
Algeria,DZA,19/7/20,3,,
Algeria,DZA,20/7/20,3,,
Algeria,DZA,21/7/20,3,,
Algeria,DZA,22/7/20,3,,
Algeria,DZA,23/7/20,3,,
Algeria,DZA,24/7/20,3,,
Algeria,DZA,25/7/20,3,,
Algeria,DZA,26/7/20,3,,
Algeria,DZA,27/7/20,3,,
Algeria,DZA,28/7/20,3,,
Algeria,DZA,29/7/20,3,,
Algeria,DZA,30/7/20,3,,
Algeria,DZA,31/7/20,3,,
Algeria,DZA,1/8/20,3,,
Algeria,DZA,2/8/20,3,,
Algeria,DZA,3/8/20,3,,
Algeria,DZA,4/8/20,3,,
Algeria,DZA,5/8/20,3,,
Algeria,DZA,6/8/20,3,,
Algeria,DZA,7/8/20,3,,
Algeria,DZA,8/8/20,3,,
Algeria,DZA,9/8/20,3,,
Algeria,DZA,10/8/20,3,,
Algeria,DZA,11/8/20,3,,
Algeria,DZA,12/8/20,3,,
Algeria,DZA,13/8/20,3,,
Algeria,DZA,14/8/20,3,,
Algeria,DZA,15/8/20,3,,
Algeria,DZA,16/8/20,3,,
Algeria,DZA,17/8/20,3,,
Algeria,DZA,18/8/20,3,,
Algeria,DZA,19/8/20,3,,
Algeria,DZA,20/8/20,3,,
Algeria,DZA,21/8/20,3,,
Algeria,DZA,22/8/20,3,,
Algeria,DZA,23/8/20,3,,
Algeria,DZA,24/8/20,3,,
Algeria,DZA,25/8/20,3,,
Algeria,DZA,26/8/20,3,,
Algeria,DZA,27/8/20,3,,
Algeria,DZA,28/8/20,3,,
Algeria,DZA,29/8/20,3,,
Algeria,DZA,30/8/20,3,,
Algeria,DZA,31/8/20,3,,
Algeria,DZA,1/9/20,3,,
Algeria,DZA,2/9/20,3,,
Algeria,DZA,3/9/20,3,,
Algeria,DZA,4/9/20,3,,
Algeria,DZA,5/9/20,3,,
Algeria,DZA,6/9/20,3,,
Algeria,DZA,7/9/20,3,,
Algeria,DZA,8/9/20,3,,
Algeria,DZA,9/9/20,3,,
Algeria,DZA,10/9/20,3,,
Algeria,DZA,11/9/20,3,,
Algeria,DZA,12/9/20,3,,
Algeria,DZA,13/9/20,3,,
Algeria,DZA,14/9/20,3,,
Algeria,DZA,15/9/20,3,,
Algeria,DZA,16/9/20,3,,
Algeria,DZA,17/9/20,3,,
Algeria,DZA,18/9/20,3,,
Algeria,DZA,19/9/20,3,,
Algeria,DZA,20/9/20,3,,
Algeria,DZA,21/9/20,3,,
Algeria,DZA,22/9/20,3,,
Algeria,DZA,23/9/20,3,,
Algeria,DZA,24/9/20,3,,
Algeria,DZA,25/9/20,3,,
Algeria,DZA,26/9/20,3,,
Algeria,DZA,27/9/20,3,,
Algeria,DZA,28/9/20,3,,
Algeria,DZA,29/9/20,3,,
Algeria,DZA,30/9/20,3,,
Algeria,DZA,1/10/20,3,,
Algeria,DZA,2/10/20,3,,
Algeria,DZA,3/10/20,3,,
Algeria,DZA,4/10/20,3,,
Algeria,DZA,5/10/20,3,,
Algeria,DZA,6/10/20,3,,
Algeria,DZA,7/10/20,3,,
Algeria,DZA,8/10/20,3,,
Algeria,DZA,9/10/20,3,,
Algeria,DZA,10/10/20,3,,
Algeria,DZA,11/10/20,3,,
Algeria,DZA,12/10/20,3,,
Algeria,DZA,13/10/20,3,,
Algeria,DZA,14/10/20,3,,
Algeria,DZA,15/10/20,3,,
Algeria,DZA,16/10/20,3,,
Algeria,DZA,17/10/20,3,,
Algeria,DZA,18/10/20,3,,
Algeria,DZA,19/10/20,3,,
Algeria,DZA,20/10/20,3,,
Algeria,DZA,21/10/20,3,,
Algeria,DZA,22/10/20,3,,
Algeria,DZA,23/10/20,3,,
Algeria,DZA,24/10/20,3,,
Algeria,DZA,25/10/20,3,,
Algeria,DZA,26/10/20,3,,
Algeria,DZA,27/10/20,3,,
Algeria,DZA,28/10/20,3,,
Algeria,DZA,29/10/20,3,,
Algeria,DZA,30/10/20,3,,
Algeria,DZA,31/10/20,3,,
Algeria,DZA,1/11/20,3,,
Algeria,DZA,2/11/20,3,,
Algeria,DZA,3/11/20,3,,
Algeria,DZA,4/11/20,3,,
Algeria,DZA,5/11/20,3,,
Algeria,DZA,6/11/20,3,,
Algeria,DZA,7/11/20,3,,
Algeria,DZA,8/11/20,3,,
Algeria,DZA,9/11/20,3,,
Algeria,DZA,10/11/20,3,,
Algeria,DZA,11/11/20,3,,
Algeria,DZA,12/11/20,3,,
Algeria,DZA,13/11/20,3,,
Algeria,DZA,14/11/20,3,,
Algeria,DZA,15/11/20,3,,
Algeria,DZA,16/11/20,3,,
Algeria,DZA,17/11/20,3,,
Algeria,DZA,18/11/20,3,,
Algeria,DZA,19/11/20,3,,
Algeria,DZA,20/11/20,3,,
Algeria,DZA,21/11/20,3,,
Algeria,DZA,22/11/20,3,,
Algeria,DZA,23/11/20,3,,
Algeria,DZA,24/11/20,3,,
Algeria,DZA,25/11/20,3,,
Algeria,DZA,26/11/20,3,,
Algeria,DZA,27/11/20,3,,
Algeria,DZA,28/11/20,3,,
Algeria,DZA,29/11/20,3,,
Algeria,DZA,30/11/20,3,,
Algeria,DZA,1/12/20,3,,
Algeria,DZA,2/12/20,3,,
Algeria,DZA,3/12/20,3,,
Algeria,DZA,4/12/20,3,,
Algeria,DZA,5/12/20,3,,
Algeria,DZA,6/12/20,3,,
Algeria,DZA,7/12/20,3,,
Algeria,DZA,8/12/20,3,,
Algeria,DZA,9/12/20,3,,
Algeria,DZA,10/12/20,3,,
Algeria,DZA,11/12/20,3,,
Algeria,DZA,12/12/20,3,,
Algeria,DZA,13/12/20,3,,
Algeria,DZA,14/12/20,3,,
Algeria,DZA,15/12/20,3,,
Algeria,DZA,16/12/20,3,,
Algeria,DZA,17/12/20,3,,
Algeria,DZA,18/12/20,3,,
Algeria,DZA,19/12/20,3,,
Algeria,DZA,20/12/20,3,,
Algeria,DZA,21/12/20,3,,
Algeria,DZA,22/12/20,3,,
Algeria,DZA,23/12/20,3,,
Algeria,DZA,24/12/20,3,,
Algeria,DZA,25/12/20,3,,
Algeria,DZA,26/12/20,3,,
Algeria,DZA,27/12/20,3,,
Algeria,DZA,28/12/20,3,,
Algeria,DZA,29/12/20,3,,
Algeria,DZA,30/12/20,3,,
Algeria,DZA,31/12/20,3,,
Algeria,DZA,1/1/21,3,,
Algeria,DZA,2/1/21,3,,
Algeria,DZA,3/1/21,3,,
Algeria,DZA,4/1/21,3,,
Algeria,DZA,5/1/21,3,,
Algeria,DZA,6/1/21,3,,
Algeria,DZA,7/1/21,3,,
Algeria,DZA,8/1/21,3,,
Algeria,DZA,9/1/21,3,,
Algeria,DZA,10/1/21,3,,
Algeria,DZA,11/1/21,3,,
Algeria,DZA,12/1/21,3,,
Algeria,DZA,13/1/21,3,,
Algeria,DZA,14/1/21,3,,
Algeria,DZA,15/1/21,3,,
Algeria,DZA,16/1/21,3,,
Algeria,DZA,17/1/21,3,,
Algeria,DZA,18/1/21,3,,
